Product_Name,Sales,Profit,Quantity,Discount,Shipping_Cost,Profit_Margin,Profit_Rank,Sales_Rank,Quantity_Rank
"Advantus Door Stop, Durable",1636.134,7.914000000000014,68,0.2318181818181818,162.179,0.004837012127368549,2982.0,1663.0,923.5
"Advantus Door Stop, Erganomic",3394.5150000000003,175.31499999999994,104,0.15000000000000002,544.162,0.051646553336780046,1510.0,1047.0,349.0
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",822.738,311.7744,28,0.04,71.69,0.37894736842105264,1137.0,2239.0,2182.0
"Advantus Frame, Black",4881.872,-308.75799999999987,67,0.2111111111111111,529.005,-0.06324582045575956,3577.0,754.0,950.0
"Advantus Frame, Duo Pack",4453.870800000001,916.2707999999998,55,0.138,401.774,0.20572460251877978,482.0,832.0,1289.5
"Advantus Frame, Durable",6335.7875,-205.76250000000005,77,0.18863636363636366,695.95,-0.03247623124986437,3511.0,577.0,704.0
"Advantus Frame, Erganomic",5416.4006,1402.6006,65,0.08600000000000001,521.152,0.2589543690693779,307.0,679.0,1010.0
"Advantus Light Bulb, Black",984.5004,192.96039999999996,79,0.23079999999999998,110.499,0.19599829517590847,1456.0,2100.0,664.0
"Advantus Light Bulb, Duo Pack",882.365,-17.964999999999968,58,0.185,73.056,-0.020360055079247215,3231.0,2182.0,1195.0
"Advantus Light Bulb, Durable",972.2489999999999,80.22900000000001,73,0.1242857142857143,101.503,0.08251898433426007,2014.0,2107.0,788.0
"Advantus Light Bulb, Erganomic",858.5562999999999,-66.54369999999996,71,0.2563157894736842,91.018,-0.07750650714461005,3359.0,2202.0,843.5
Advantus Map Pennant Flags and Round Head Tacks,87.69,20.539999999999992,25,0.06666666666666667,16.24,0.23423423423423415,2745.0,3387.0,2335.0
Advantus Motivational Note Cards,227.94,94.32,20,0.12000000000000002,42.300000000000004,0.41379310344827586,1918.0,2978.0,2667.0
Advantus Panel Wall Acrylic Frame,87.52000000000001,25.162000000000003,20,0.2,10.44,0.2875,2659.0,3389.0,2667.0
Advantus Panel Wall Certificate Holder - 8.5x11,270.84,108.09200000000001,23,0.06666666666666667,33.81,0.3990990990990992,1835.0,2896.0,2471.0
"Advantus Paper Clips, Assorted Sizes",1377.594,147.12399999999997,139,0.16833333333333333,193.33,0.10679779383475825,1632.0,1819.0,104.0
"Advantus Paper Clips, Bulk Pack",497.8435,42.3535,48,0.20833333333333334,60.945,0.08507392383349385,2423.0,2584.0,1484.0
"Advantus Paper Clips, Metal",625.1582000000001,106.4282,55,0.08647058823529412,111.885,0.17024202833778712,1844.0,2409.0,1289.5
"Advantus Photo Frame, Black",3854.8248000000003,-194.9052,96,0.16523809523809524,452.721,-0.050561364033976326,3507.0,956.0,426.5
"Advantus Photo Frame, Duo Pack",3007.368,854.448,76,0.15208333333333332,283.123,0.28411820568683316,519.0,1128.0,728.0
"Advantus Photo Frame, Durable",1891.7115999999996,64.77160000000008,51,0.210625,212.72199999999998,0.03423968008654178,2139.0,1536.0,1399.5
"Advantus Photo Frame, Erganomic",3188.88,1007.04,80,0.09090909090909091,300.515,0.3157973959509295,443.0,1096.0,640.0
Advantus Plastic Paper Clips,225.0,102.8,47,0.06000000000000001,22.27,0.4568888888888889,1864.0,2981.0,1510.5
Advantus Push Pins,54.93600000000001,20.208600000000004,27,0.05714285714285715,10.79,0.3678571428571429,2751.0,3556.0,2228.0
"Advantus Push Pins, 12 Pack",495.8646,181.0746,43,0.10647058823529412,56.839999999999996,0.36516944343274355,1493.0,2589.0,1632.0
"Advantus Push Pins, Aluminum Head",139.44,43.2264,24,0.0,9.41,0.31,2404.0,3184.0,2402.5
"Advantus Push Pins, Assorted Sizes",763.092,160.042,79,0.12105263157894738,104.486,0.20972831585182392,1577.0,2289.0,664.0
"Advantus Push Pins, Bulk Pack",407.35890000000006,66.29889999999999,36,0.16999999999999998,39.094,0.16275304160532636,2125.0,2720.0,1847.0
"Advantus Push Pins, Metal",575.9375,36.627499999999976,53,0.1225,55.289,0.06359631036353768,2502.0,2475.0,1340.0
Advantus Rolling Drawer Organizers,1115.92,233.1888,31,0.10000000000000002,147.57,0.2089655172413793,1336.0,1994.0,2040.0
Advantus Rolling Storage Box,428.75,90.7235,27,0.08,33.5,0.2116,1940.0,2697.0,2228.0
"Advantus Rubber Bands, 12 Pack",766.6638,53.0638,58,0.1773684210526316,104.795,0.06921391097375407,2266.0,2284.0,1195.0
"Advantus Rubber Bands, Assorted Sizes",677.9448,123.02480000000001,65,0.1335294117647059,82.527,0.1814672817019911,1753.0,2361.0,1010.0
"Advantus Rubber Bands, Bulk Pack",930.146,191.696,70,0.11000000000000001,169.806,0.20609237689567014,1463.0,2147.0,873.5
"Advantus Rubber Bands, Metal",832.7707,87.1507,68,0.1719047619047619,79.11,0.1046514965043799,1971.0,2224.0,923.5
Advantus SlideClip Paper Clips,46.376000000000005,19.778,15,0.06666666666666667,4.39,0.42647058823529405,2756.0,3603.0,3046.5
"Advantus Stacking Tray, Black",1545.3621,415.2621,76,0.11285714285714286,169.838,0.26871507978615494,954.0,1718.0,728.0
"Advantus Stacking Tray, Durable",1672.7370000000003,342.777,74,0.153125,199.411,0.20491984095527266,1077.0,1641.0,766.5
"Advantus Stacking Tray, Erganomic",2407.9029,107.6629,131,0.1938888888888889,267.57,0.04471230962012629,1837.0,1322.0,151.0
"Advantus Staples, 12 Pack",411.66859999999997,-27.511399999999988,53,0.218125,72.261,-0.06682899788810706,3273.0,2713.0,1340.0
"Advantus Staples, Assorted Sizes",345.8345,59.9045,50,0.10789473684210528,42.983,0.173217246977962,2183.0,2793.0,1432.5
"Advantus Staples, Bulk Pack",534.131,80.40100000000002,67,0.21588235294117647,84.341,0.15052674343934358,2013.0,2537.0,950.0
"Advantus Staples, Metal",688.5192000000001,123.8692,75,0.09727272727272726,97.116,0.179906675078923,1750.0,2348.0,748.5
Advantus T-Pin Paper Clips,64.042,20.024400000000004,16,0.12000000000000002,8.85,0.3126760563380282,2755.0,3513.0,2972.0
"Advantus Thumb Tacks, 12 Pack",622.0522,-50.90780000000001,66,0.18944444444444444,75.014,-0.0818384695046493,3325.0,2412.0,980.0
"Advantus Thumb Tacks, Assorted Sizes",571.136,7.626000000000004,67,0.07777777777777778,52.314,0.01335233639623488,2988.0,2488.0,950.0
"Advantus Thumb Tacks, Bulk Pack",787.9481999999999,58.9182,78,0.15391304347826087,82.042,0.07477420470025822,2200.0,2262.0,685.0
"Advantus Thumb Tacks, Metal",424.09600000000006,28.775999999999996,38,0.1,50.13,0.06785256168414697,2606.0,2701.0,1786.5
Airmail Envelopes,1359.6660000000002,514.4909,19,0.13333333333333333,153.56,0.37839506172839504,812.0,1836.0,2740.5
Akro Stacking Bins,91.524,-6.943200000000013,13,0.10000000000000002,9.55,-0.07586206896551739,3174.0,3364.0,3213.5
Akro-Mils 12-Gallon Tote,113.202,21.548099999999984,13,0.1,13.219999999999999,0.19035087719298233,2732.0,3271.0,3213.5
"Alliance Big Bands Rubber Bands, 12/Pack",29.7,0.0,15,0.0,5.55,0.0,3110.5,3693.5,3046.5
Alliance Rubber Bands,13.440000000000001,0.5375999999999993,8,0.0,2.71,0.039999999999999945,3103.0,3760.0,3530.0
"Alliance Super-Size Bands, Assorted Sizes",197.61200000000002,-10.347400000000002,27,0.05,19.26,-0.05236220472440945,3195.0,3034.0,2228.0
Alphabetical Labels for Top Tab Filing,518.0,244.20000000000002,37,0.06666666666666668,51.7,0.4714285714285715,1302.0,2558.0,1817.0
Aluminum Document Frame,244.40000000000003,56.21199999999997,22,0.08,16.85,0.22999999999999984,2227.0,2952.0,2531.5
Aluminum Screw Posts,354.032,41.20200000000001,41,0.43636363636363634,55.84,0.11637931034482762,2441.0,2782.0,1690.5
AmazonBasics 3-Button USB Wired Mouse,88.074,32.293800000000005,14,0.08,7.8100000000000005,0.36666666666666675,2557.0,3385.0,3130.5
American Pencil,48.93,14.189699999999995,21,0.0,8.74,0.2899999999999999,2859.0,3587.0,2597.5
"Ames Business Envelopes, Recycled",1052.3424,241.97239999999996,91,0.13566666666666669,136.502,0.22993694827843103,1308.0,2053.0,484.0
"Ames Business Envelopes, Security-Tint",971.9496000000003,56.199599999999926,82,0.10700000000000001,103.42,0.05782151667123471,2229.0,2108.0,601.5
"Ames Business Envelopes, Set of 50",676.296,-54.204000000000036,66,0.18333333333333332,92.059,-0.08014833741438665,3329.0,2362.0,980.0
"Ames Clasp Envelope, Recycled",166.8,20.38,34,0.07142857142857142,24.311,0.12218225419664268,2747.0,3113.0,1918.0
"Ames Clasp Envelope, Security-Tint",401.15200000000004,8.551999999999992,61,0.15095238095238095,47.363,0.021318602425015935,2973.0,2731.0,1117.5
"Ames Clasp Envelope, Set of 50",317.23199999999997,109.302,53,0.15105263157894738,36.615,0.3445490997125133,1829.0,2838.0,1340.0
"Ames Clasp Envelope, with clear poly window",407.94100000000003,-59.04899999999999,52,0.21875,40.734,-0.14474887299879147,3344.0,2718.0,1368.0
Ames Color-File Green Diamond Border X-ray Mailers,1360.476,559.3068,18,0.05,205.82,0.41111111111111104,759.0,1835.0,2818.0
"Ames Interoffice Envelope, Recycled",1554.0359999999998,62.116000000000064,47,0.21214285714285713,156.275,0.0399707600081337,2158.0,1709.0,1510.5
"Ames Interoffice Envelope, Security-Tint",2840.112,656.572,76,0.12777777777777777,274.119,0.23117820705662312,657.0,1176.0,728.0
"Ames Interoffice Envelope, Set of 50",1255.84,67.57000000000006,52,0.31,180.99,0.05380462479296731,2111.0,1907.0,1368.0
"Ames Interoffice Envelope, with clear poly window",2210.786,169.63600000000002,56,0.12105263157894736,203.25300000000001,0.0767310811629891,1530.0,1399.0,1258.5
"Ames Mailers, Recycled",1926.078,48.588000000000065,80,0.2539130434782609,207.744,0.025226392700607173,2339.0,1515.0,640.0
"Ames Mailers, Security-Tint",1677.2625,360.11249999999995,67,0.14800000000000002,177.083,0.21470252867395528,1042.0,1639.0,950.0
"Ames Mailers, Set of 50",1831.9349999999997,324.735,59,0.04375,241.777,0.17726338543671039,1111.0,1557.0,1163.5
"Ames Mailers, with clear poly window",1695.083,364.433,53,0.15833333333333333,199.875,0.2149941920248153,1032.0,1628.0,1340.0
"Ames Manila Envelope, Recycled",825.282,133.232,50,0.1357142857142857,84.455,0.16143815083813776,1694.0,2235.0,1432.5
"Ames Manila Envelope, Security-Tint",2012.1549000000002,602.3049,90,0.08592592592592592,248.062,0.2993332670362505,711.0,1474.0,495.0
"Ames Manila Envelope, Set of 50",1027.104,84.80399999999999,48,0.08235294117647059,119.87599999999999,0.08256612767548367,1983.0,2076.0,1484.0
"Ames Manila Envelope, with clear poly window",857.7215,203.9415,39,0.11166666666666665,76.536,0.23777123460237384,1420.0,2203.0,1758.0
"Ames Peel and Seal, Recycled",1279.4518,306.5518,91,0.06038461538461538,124.721,0.2395962083135918,1153.0,1887.0,484.0
"Ames Peel and Seal, Security-Tint",955.0255,50.22550000000001,63,0.20294117647058824,103.142,0.052590742341434876,2314.0,2123.0,1063.0
"Ames Peel and Seal, Set of 50",1024.4612,-129.61880000000002,82,0.1819230769230769,143.335,-0.12652387420821795,3455.0,2077.0,601.5
"Ames Peel and Seal, with clear poly window",1004.796,238.94599999999997,56,0.1111111111111111,62.195,0.2378054848944462,1320.0,2091.0,1258.5
Ampad #10 Peel & Seel Holiday Envelopes,53.760000000000005,25.804800000000004,12,0.0,6.21,0.48000000000000004,2650.0,3562.0,3293.5
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",27.468000000000004,11.292399999999999,14,0.1,6.09,0.41111111111111104,2914.0,3701.0,3130.5
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",106.72200000000001,47.187,25,0.05,11.59,0.4421487603305784,2356.0,3295.0,2335.0
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",124.80000000000001,56.16,20,0.0,20.8,0.44999999999999996,2230.0,3230.0,2667.0
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",38.136,15.662999999999998,9,0.05,6.3100000000000005,0.41071428571428564,2818.0,3645.0,3480.5
Anderson Hickey Conga Table Tops & Accessories,51.782,-17.514500000000005,5,0.30000000000000004,4.33,-0.3382352941176472,3229.0,3567.0,3660.5
"Angle-D Binders with Locking Rings, Label Holders",197.82999999999998,35.33199999999998,42,0.33,28.68,0.1785977859778597,2516.0,3029.0,1658.5
Angle-D Ring Binders,39.384,-1.9692000000000043,14,0.5333333333333333,7.82,-0.05000000000000011,3129.0,3637.0,3130.5
Anker 24W Portable Micro USB Car Charger,61.544,14.0672,8,0.30000000000000004,5.970000000000001,0.22857142857142856,2861.0,3527.0,3530.0
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,339.83,23.188400000000023,22,0.23333333333333336,48.21,0.06823529411764713,2695.0,2809.0,2531.5
Anker Astro 15000mAh USB Portable Charger,599.88,-23.995200000000086,13,0.08,72.55,-0.04000000000000015,3263.0,2437.0,3213.5
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,147.926,-31.984,9,0.2,15.65,-0.21621621621621626,3287.0,3158.0,3480.5
Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,499.74999999999994,99.55019999999999,26,0.08,50.36,0.1992,1887.0,2582.0,2281.0
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,491.83599999999996,32.988999999999976,17,0.05,53.29,0.06707317073170728,2548.0,2594.0,2900.0
"Apple Audio Dock, Cordless",4727.259,381.63899999999995,31,0.06538461538461539,399.266,0.08073156135511085,1001.0,786.0,2040.0
"Apple Audio Dock, Full Size",8833.3742,944.4341999999999,67,0.07590909090909091,840.252,0.10691658460478215,470.0,361.0,950.0
"Apple Audio Dock, VoIP",12014.767600000001,1317.3475999999998,91,0.12478260869565218,1431.781,0.10964403506231779,334.0,237.0,484.0
"Apple Audio Dock, with Caller ID",10581.938600000001,1218.3685999999998,74,0.07461538461538461,1488.4850000000001,0.11513661589380227,374.0,288.0,766.5
Apple EarPods with Remote and Mic,251.91,50.382,10,0.1,36.61,0.19999999999999998,2310.0,2936.0,3427.5
"Apple Headset, Cordless",5667.657999999999,729.5680000000002,97,0.11,706.309,0.12872477485409323,594.0,645.0,412.0
"Apple Headset, Full Size",6138.1984999999995,1476.5285000000001,98,0.11821428571428572,872.372,0.24054753198352907,289.0,595.0,398.5
"Apple Headset, VoIP",4349.4105,209.6805,74,0.12260869565217393,469.891,0.0482089469366021,1399.0,858.0,766.5
"Apple Headset, with Caller ID",4864.463999999999,374.6240000000001,82,0.15833333333333333,586.357,0.07701239026540234,1019.0,759.0,601.5
"Apple Office Telephone, Cordless",5057.517,2007.417,94,0.15555555555555556,456.443,0.3969174992392512,197.0,729.0,448.0
"Apple Office Telephone, Full Size",4158.6278999999995,701.7579000000001,75,0.1638095238095238,416.492,0.16874746115179004,622.0,895.0,748.5
"Apple Office Telephone, VoIP",4602.048,1016.7779999999998,94,0.17708333333333334,580.512,0.22094032917518458,440.0,806.0,448.0
"Apple Office Telephone, with Caller ID",3179.5712,382.5112,70,0.115,317.975,0.12030276283795752,999.0,1098.0,873.5
"Apple Signal Booster, Cordless",10642.455000000002,13.814999999999571,102,0.1711111111111111,868.264,0.0012981027403920966,2866.0,283.0,365.5
"Apple Signal Booster, Full Size",7568.308,-1024.152,77,0.18636363636363634,715.386,-0.13532113122246084,3730.0,449.0,704.0
"Apple Signal Booster, VoIP",6335.620000000001,559.6699999999998,52,0.07933333333333333,502.573,0.08833705304295393,758.0,578.0,1368.0
"Apple Signal Booster, with Caller ID",10212.310000000001,-425.0200000000001,96,0.17521739130434782,1142.222,-0.041618399754805725,3619.0,305.0,426.5
"Apple Smart Phone, Cordless",27163.646999999997,5450.217,52,0.136,3015.243,0.20064378689650916,34.0,36.0,1368.0
"Apple Smart Phone, Full Size",86935.7786,5921.5786,171,0.10666666666666667,8027.715,0.06811440232502847,26.0,1.0,24.0
"Apple Smart Phone, with Caller ID",16754.023,3196.6229999999996,38,0.18333333333333332,2200.15,0.19079733864517193,94.0,137.0,1786.5
"Apple Speaker Phone, Cordless",6186.816500000001,-406.10350000000005,73,0.1973913043478261,549.753,-0.0656401398037262,3611.0,588.0,788.0
"Apple Speaker Phone, Full Size",4535.076,385.386,49,0.15,651.904,0.08497895073864253,995.0,821.0,1459.5
"Apple Speaker Phone, VoIP",10687.630500000001,3268.3904999999995,101,0.10400000000000001,1139.334,0.30581058168131836,89.0,282.0,374.0
"Apple Speaker Phone, with Caller ID",6070.059,350.57899999999984,65,0.15388888888888888,573.324,0.0577554518003861,1062.0,602.0,1010.0
Apple iPhone 5,12996.6,1611.5784000000008,24,0.20000000000000004,1415.51,0.12400000000000005,263.0,205.0,2402.5
Apple iPhone 5C,1339.866,229.97699999999998,15,0.15000000000000002,86.41,0.17164179104477612,1340.0,1845.0,3046.5
Apple iPhone 5S,4901.914000000001,512.9909999999994,11,0.2,1023.66,0.10465116279069754,815.0,750.0,3364.0
Array Memo Cubes,54.908,25.8482,11,0.06666666666666667,7.359999999999999,0.470754716981132,2649.0,3557.0,3364.0
"Array Parchment Paper, Assorted Colors",106.288,49.504000000000005,15,0.05,9.27,0.46575342465753433,2323.0,3298.0,3046.5
Artistic Insta-Plaque,156.8,61.151999999999994,10,0.0,26.55,0.38999999999999996,2167.0,3133.0,3427.5
Assorted Color Push Pins,34.39,8.9233,21,0.1,10.36,0.2594736842105263,2959.0,3672.0,2597.5
Astroparche Fine Business Paper,144.672,65.04960000000001,29,0.06666666666666667,19.79,0.44963503649635045,2136.0,3172.0,2139.5
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1979.88,593.9639999999998,12,0.0,220.42,0.2999999999999999,720.0,1489.0,3293.5
Ativa MDM8000 8-Sheet Micro-Cut Shredder,917.8979999999999,393.2563,11,0.1,68.33,0.42843137254901964,981.0,2160.0,3364.0
Ativa V4110MDD Micro-Cut Shredder,7699.89,3772.9460999999997,11,0.0,1141.48,0.48999999999999994,74.0,434.0,3364.0
"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",400.0268,-113.26060000000003,3,0.51,41.54,-0.283132530120482,3431.0,2732.0,3746.5
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",7539.7122,780.3302000000003,35,0.18375,1009.83,0.1034960193838699,556.0,453.0,1877.0
"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",5184.081,-126.44100000000066,27,0.26666666666666666,743.43,-0.02439024390243915,3448.0,710.0,2228.0
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",5492.885,15.048999999999403,26,0.31625000000000003,545.53,0.0027397260273971514,2838.0,672.0,2281.0
Avanti 1.7 Cu. Ft. Refrigerator,2221.56,476.6256,24,0.1,253.59,0.21454545454545457,866.0,1394.0,2402.5
Avanti 4.4 Cu. Ft. Refrigerator,3511.0119999999997,383.67759999999976,24,0.14285714285714285,384.18,0.10927835051546386,998.0,1022.0,2402.5
Avaya 4621SW VoIP phone,709.9200000000001,79.86599999999994,12,0.2,62.199999999999996,0.1124999999999999,2017.0,2327.0,3293.5
Avaya 5410 Digital phone,625.508,-10.878400000000003,13,0.30000000000000004,52.35,-0.01739130434782609,3197.0,2408.0,3213.5
Avaya 5420 Digital phone,1538.886,323.976,12,0.06666666666666667,167.84,0.2105263157894737,1113.0,1723.0,3293.5
Avaya IP Phone 1140E VoIP phone,1394.95,362.6869999999999,5,0.0,140.1,0.2599999999999999,1036.0,1808.0,3660.5
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,9.498999999999999,5,0.0,3.38,0.45999999999999996,2947.0,3728.0,3660.5
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",137.808,-14.407199999999982,27,0.3833333333333333,19.39,-0.10454545454545441,3221.0,3191.0,2228.0
"Avery 3-Hole Punch, Clear",3007.0288000000005,90.08879999999994,127,0.11305555555555556,379.165,0.029959407106443382,1950.0,1129.0,179.5
"Avery 3-Hole Punch, Durable",2677.5650000000005,749.6749999999998,121,0.15225,257.007,0.2799838659378949,575.0,1227.0,213.5
"Avery 3-Hole Punch, Economy",1600.6670000000004,519.247,71,0.16363636363636364,186.418,0.3243941431915569,804.0,1688.0,843.5
"Avery 3-Hole Punch, Recycled",3563.6611000000007,296.87109999999984,151,0.13551020408163264,389.368,0.083305087568512,1175.0,1012.0,61.5
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1233.412,524.5054,43,0.09090909090909091,112.17999999999999,0.42524752475247524,800.0,1921.0,1632.0
Avery 473,248.4,119.232,24,0.0,22.89,0.48,1779.0,2943.0,2402.5
Avery 474,78.336,34.272,30,0.1111111111111111,14.61,0.4375,2532.0,3440.0,2091.0
Avery 475,266.40000000000003,133.20000000000002,18,0.0,28.519999999999996,0.5,1695.0,2905.0,2818.0
